5000,0,0,0,0,-0,0
5000,0,-0,0,0,-0,0
10000,0,-0,0,0,-0,0
10000,0,-0,0,0,-0,0
15000,0,-0,0,0.0146744,-0.00733226,-0.0292699
15000,0.898301,9.69158,-0.167736,0.0146744,-0.00733226,-0.0292699
20000,0.898301,9.69158,-0.167736,0.0146744,-0.00855431,-0.0292699
20000,0.883966,9.68447,-0.165374,0.0146744,-0.00855431,-0.0292699
25000,0.883966,9.68447,-0.165374,0.0146744,-0.00855431,-0.0292699
25000,0.891134,9.6987,-0.167736,0.0146744,-0.00855431,-0.0292699
30000,0.891134,9.6987,-0.167736,0.0146744,-0.00733226,-0.0304895
30000,0.883966,9.70107,-0.163011,0.0146744,-0.00733226,-0.0304895
35000,0.883966,9.70107,-0.163011,0.0146744,-0.00855431,-0.0304895
35000,0.895912,9.69158,-0.170098,0.0146744,-0.00855431,-0.0304895
40000,0.895912,9.69158,-0.170098,0.0134515,-0.00855431,-0.0304895
40000,0.903079,9.69633,-0.170098,0.0134515,-0.00855431,-0.0304895
45000,0.903079,9.69633,-0.170098,0.0146744,-0.00855431,-0.0292699
45000,0.90069,9.6987,-0.167736,0.0146744,-0.00855431,-0.0292699
50000,0.90069,9.6987,-0.167736,0.0146744,-0.00855431,-0.0292699
50000,0.891134,9.69633,-0.177186,0.0146744,-0.00855431,-0.0292699
55000,0.891134,9.69633,-0.177186,0.0146744,-0.00855431,-0.0304895
55000,0.886355,9.6987,-0.179548,0.0146744,-0.00855431,-0.0304895
60000,0.886355,9.6987,-0.179548,0.0146744,-0.00855431,-0.0292699
60000,0.886355,9.69396,-0.172461,0.0146744,-0.00855431,-0.0292699
65000,0.886355,9.69396,-0.172461,0.0134515,-0.00733226,-0.0304895
65000,0.886355,9.69158,-0.170098,0.0134515,-0.00733226,-0.0304895
70000,0.886355,9.69158,-0.170098,0.0134515,-0.00733226,-0.0292699
70000,0.891134,9.69158,-0.172461,0.0134515,-0.00733226,-0.0292699
75000,0.891134,9.69158,-0.172461,0.0134515,-0.00733226,-0.0304895
75000,0.891134,9.69396,-0.170098,0.0134515,-0.00733226,-0.0304895
80000,0.891134,9.69396,-0.170098,0.0146744,-0.00733226,-0.0304895
80000,0.893523,9.69158,-0.172461,0.0146744,-0.00733226,-0.0304895
85000,0.893523,9.69158,-0.172461,0.0146744,-0.00733226,-0.0292699
85000,0.90069,9.68921,-0.172461,0.0146744,-0.00733226,-0.0292699
90000,0.90069,9.68921,-0.172461,0.0134515,-0.00733226,-0.0292699
90000,0.893523,9.69158,-0.177186,0.0134515,-0.00733226,-0.0292699
95000,0.893523,9.69158,-0.177186,0.0134515,-0.00733226,-0.0292699
95000,0.891134,9.6987,-0.179548,0.0134515,-0.00733226,-0.0292699
100000,0.891134,9.6987,-0.179548,0.0134515,-0.00855431,-0.0292699
100000,0.883966,9.69158,-0.177186,0.0134515,-0.00855431,-0.0292699
105000,0.883966,9.69158,-0.177186,0.0134515,-0.00733226,-0.0292699
105000,0.876799,9.68921,-0.170098,0.0134515,-0.00733226,-0.0292699
110000,0.876799,9.68921,-0.170098,0.0146744,-0.00733226,-0.0304895
110000,0.888744,9.68921,-0.167736,0.0146744,-0.00733226,-0.0304895
115000,0.888744,9.68921,-0.167736,0.0134515,-0.00733226,-0.0292699
115000,0.893523,9.69158,-0.163011,0.0134515,-0.00733226,-0.0292699
120000,0.893523,9.69158,-0.163011,0.0146744,-0.00733226,-0.0292699
120000,0.898301,9.69158,-0.160649,0.0146744,-0.00733226,-0.0292699
125000,0.898301,9.69158,-0.160649,0.0134515,-0.00855431,-0.0292699
125000,0.893523,9.68921,-0.160649,0.0134515,-0.00855431,-0.0292699
130000,0.893523,9.68921,-0.160649,0.0158973,-0.00855431,-0.0304895
130000,0.883966,9.68209,-0.167736,0.0158973,-0.00855431,-0.0304895
135000,0.883966,9.68209,-0.167736,0.0146744,-0.00733226,-0.0304895
135000,0.876799,9.68921,-0.167736,0.0146744,-0.00733226,-0.0304895
140000,0.876799,9.68921,-0.167736,0.0134515,-0.00855431,-0.0304895
140000,0.881577,9.69396,-0.170098,0.0134515,-0.00855431,-0.0304895
145000,0.881577,9.69396,-0.170098,0.0134515,-0.00855431,-0.0304895
145000,0.893523,9.68684,-0.177186,0.0134515,-0.00855431,-0.0304895
150000,0.893523,9.68684,-0.177186,0.0134515,-0.00733226,-0.0304895
150000,0.893523,9.69158,-0.172461,0.0134515,-0.00733226,-0.0304895
155000,0.893523,9.69158,-0.172461,0.0146744,-0.00733226,-0.0292699
155000,0.886355,9.69158,-0.172461,0.0146744,-0.00733226,-0.0292699
160000,0.886355,9.69158,-0.172461,0.0146744,-0.00855431,-0.0304895
