5000,0,0,0,0,-0,0
5000,0,-0,0,0,-0,0
10000,0,-0,0,0.0122287,0.0464377,-0.0353678
10000,-0.0692838,2.50059,-0.205536,0.0122287,0.0464377,-0.0353678
15000,-0.0692838,2.50059,-0.205536,-0.0036686,0.189417,-0.132934
15000,-0.277135,9.98577,-0.807968,-0.0036686,0.189417,-0.132934
20000,-0.277135,9.98577,-0.807968,-0.0354631,0.185751,-0.130495
20000,-0.255634,9.94069,-0.779618,-0.0354631,0.185751,-0.130495
25000,-0.255634,9.94069,-0.779618,-0.0476918,0.178418,-0.124397
25000,-0.229353,9.90036,-0.730006,-0.0476918,0.178418,-0.124397
30000,-0.229353,9.90036,-0.730006,-0.0501376,0.17353,-0.109762
30000,-0.322528,10.1376,-0.401621,-0.0501376,0.17353,-0.109762
35000,-0.322528,10.1376,-0.401621,-0.0073372,0.144201,-0.0414657
35000,-0.573384,10.4769,-0.103949,-0.0073372,0.144201,-0.0414657
40000,-0.573384,10.4769,-0.103949,0.0941608,0.0501038,0.14513
40000,-0.441983,10.3867,-0.300035,0.0941608,0.0501038,0.14513
45000,-0.441983,10.3867,-0.300035,0.103944,-0.0146645,0.298797
45000,0.172015,10.1068,-0.824505,0.103944,-0.0146645,0.298797
50000,0.172015,10.1068,-0.824505,0.0562519,0.0354393,0.339043
50000,0.535158,9.94069,-1.01587,0.0562519,0.0354393,0.339043
55000,0.535158,9.94069,-1.01587,-0.036686,0.141757,0.300017
55000,0.45154,9.77225,-0.869392,-0.036686,0.141757,0.300017
60000,0.45154,9.77225,-0.869392,-0.134515,0.201637,0.225622
60000,0.253244,9.56347,-0.56227,-0.134515,0.201637,0.225622
65000,0.253244,9.56347,-0.56227,-0.184653,0.197971,0.142691
65000,0.172015,9.25742,-0.186636,-0.184653,0.197971,0.142691
70000,0.172015,9.25742,-0.186636,-0.180984,0.133203,0.0426853
70000,0.269968,8.96086,0.0614245,-0.180984,0.133203,0.0426853
75000,0.269968,8.96086,0.0614245,-0.125955,0.0342172,-0.0853706
75000,0.458707,8.8541,0.0566995,-0.125955,0.0342172,-0.0853706
80000,0.458707,8.8541,0.0566995,-0.055029,-0.0427715,-0.235379
80000,0.604442,9.01543,-0.160649,-0.055029,-0.0427715,-0.235379
85000,0.604442,9.01543,-0.160649,0.00856007,-0.0354393,-0.35002
85000,0.645056,9.3286,-0.484308,0.00856007,-0.0354393,-0.35002
90000,0.645056,9.3286,-0.484308,0.0440232,0.00733226,-0.364655
90000,0.570994,9.58482,-0.692206,0.0440232,0.00733226,-0.364655
95000,0.570994,9.58482,-0.692206,0.118618,0.11365,-0.278064
95000,0.418092,9.71056,-0.805605,0.118618,0.11365,-0.278064
100000,0.418092,9.71056,-0.805605,0.215225,0.185751,-0.192694
100000,0.258023,9.76039,-0.850492,0.215225,0.185751,-0.192694
105000,0.258023,9.76039,-0.850492,0.259248,0.234632,-0.135373
105000,0.107509,9.76988,-0.836318,0.259248,0.234632,-0.135373
110000,0.107509,9.76988,-0.836318,0.250688,0.259073,-0.120738
110000,-0.0191128,9.79597,-0.793793,0.250688,0.259073,-0.120738
115000,-0.0191128,9.79597,-0.793793,0.190767,0.257851,-0.134154
115000,-0.126622,9.86478,-0.753631,0.190767,0.257851,-0.134154
120000,-0.126622,9.86478,-0.753631,0.101498,0.23341,-0.158545
120000,-0.21263,9.86952,-0.725281,0.101498,0.23341,-0.158545
125000,-0.21263,9.86952,-0.725281,0.0195659,0.199193,-0.17318
125000,-0.210241,9.80309,-0.692206,0.0195659,0.199193,-0.17318
130000,-0.210241,9.80309,-0.692206,-0.0134515,0.164976,-0.178059
130000,-0.138568,9.70582,-0.687481,-0.0134515,0.164976,-0.178059
135000,-0.138568,9.70582,-0.687481,-0.0256802,0.139313,-0.190255
135000,-0.124233,9.68684,-0.647319,-0.0256802,0.139313,-0.190255
140000,-0.124233,9.68684,-0.647319,-0.0220116,0.118538,-0.195133
140000,-0.150513,9.73192,-0.578807,-0.0220116,0.118538,-0.195133
145000,-0.150513,9.73192,-0.578807,-0.0073372,0.0965415,-0.178059
145000,-0.210241,9.8197,-0.510295,-0.0073372,0.0965415,-0.178059
150000,-0.210241,9.8197,-0.510295,-0.0036686,0.0696565,-0.140252
150000,-0.23891,9.92883,-0.451233,-0.0036686,0.0696565,-0.140252
155000,-0.23891,9.92883,-0.451233,-0.0171201,0.0439936,-0.0768336
155000,-0.243688,9.96442,-0.420521,-0.0171201,0.0439936,-0.0768336
160000,-0.243688,9.96442,-0.420521,-0.0391317,0.0219968,0.00487832
160000,-0.229353,9.93832,-0.429971,-0.0391317,0.0219968,0.00487832
165000,-0.229353,9.93832,-0.429971,-0.0501376,0.00611022,0.0817119
