5000,0,0,0,0,-0,0
5000,0,-0,0,0,-0,0
10000,0,-0,0,0,-0,0
10000,0,-0,0,0,-0,0
15000,0,-0,0,-1.15561,0.0953194,-0.0414657
15000,0.919803,10.159,-0.666219,-1.15561,0.0953194,-0.0414657
20000,0.919803,10.159,-0.666219,-1.26567,0.103874,-0.0463441
20000,0.883966,9.99763,-0.441784,-1.26567,0.103874,-0.0463441
25000,0.883966,9.99763,-0.441784,-1.37695,0.11365,-0.0439049
25000,0.891134,9.88613,-0.191361,-1.37695,0.11365,-0.0439049
30000,0.891134,9.88613,-0.191361,-1.37083,0.116094,-0.0561007
30000,0.778846,7.61804,0.919004,-1.37083,0.116094,-0.0561007
35000,0.778846,7.61804,0.919004,-0.615102,0.0745447,-0.0512224
35000,0.623555,7.06525,1.58995,-0.615102,0.0745447,-0.0512224
40000,0.623555,7.06525,1.58995,0.440232,-0.0183307,-0.0060979
40000,0.723897,9.62516,1.17651,0.440232,-0.0183307,-0.0060979
45000,0.723897,9.62516,1.17651,0.519719,-0.0647683,-0.0158545
45000,0.836184,9.76513,0.512658,0.519719,-0.0647683,-0.0158545
50000,0.836184,9.76513,0.512658,0.36686,-0.0439936,-0.0256112
50000,0.867243,9.78174,0.113399,0.36686,-0.0439936,-0.0256112
55000,0.867243,9.78174,0.113399,0.327728,-0.0342172,-0.0280504
55000,0.881577,9.83393,-0.120486,0.327728,-0.0342172,-0.0280504
60000,0.881577,9.83393,-0.120486,0.286151,-0.0293291,-0.0292699
60000,0.891134,9.86478,-0.217348,0.286151,-0.0293291,-0.0292699
65000,0.891134,9.86478,-0.217348,0.225008,-0.0244409,-0.0280504
65000,0.886355,9.86952,-0.250423,0.225008,-0.0244409,-0.0280504
70000,0.886355,9.86952,-0.250423,0.158973,-0.0183307,-0.0292699
70000,0.883966,9.86715,-0.264598,0.158973,-0.0183307,-0.0292699
75000,0.883966,9.86715,-0.264598,0.091715,-0.0122204,-0.0292699
75000,0.87441,9.86003,-0.271685,0.091715,-0.0122204,-0.0292699
80000,0.87441,9.86003,-0.271685,0.0256802,-0.00855431,-0.0304895
80000,0.881577,9.86478,-0.269323,0.0256802,-0.00855431,-0.0304895
85000,0.881577,9.86478,-0.269323,-0.0403546,-0.00244409,-0.0304895
85000,0.876799,9.86003,-0.26696,-0.0403546,-0.00244409,-0.0304895
90000,0.876799,9.86003,-0.26696,-0.106389,0.00366613,-0.0304895
90000,0.872021,9.8624,-0.259873,-0.106389,0.00366613,-0.0304895
95000,0.872021,9.8624,-0.259873,-0.169979,0.00977635,-0.0317091
95000,0.876799,9.86003,-0.233885,-0.169979,0.00977635,-0.0317091
100000,0.876799,9.86003,-0.233885,-0.229899,0.0146645,-0.0329287
100000,0.87441,9.79123,-0.163011,-0.229899,0.0146645,-0.0329287
105000,0.87441,9.79123,-0.163011,-0.269031,0.0183307,-0.0329287
105000,0.872021,9.69633,-0.0566995,-0.269031,0.0183307,-0.0329287
110000,0.872021,9.69633,-0.0566995,-0.269031,0.0183307,-0.0341483
110000,0.860075,9.61567,0.0425246,-0.269031,0.0183307,-0.0341483
115000,0.860075,9.61567,0.0425246,-0.232345,0.0146645,-0.0329287
115000,0.852908,9.56584,0.0921367,-0.232345,0.0146645,-0.0329287
120000,0.852908,9.56584,0.0921367,-0.178539,0.0109984,-0.0329287
120000,0.84813,9.54212,0.125211,-0.178539,0.0109984,-0.0329287
125000,0.84813,9.54212,0.125211,-0.116172,0.00488818,-0.0317091
125000,0.852908,9.51839,0.137024,-0.116172,0.00488818,-0.0317091
130000,0.852908,9.51839,0.137024,-0.0513604,-0.00122204,-0.0304895
130000,0.852908,9.51602,0.141749,-0.0513604,-0.00122204,-0.0304895
135000,0.852908,9.51602,0.141749,0.0146744,-0.00733226,-0.0292699
135000,0.852908,9.51365,0.141749,0.0146744,-0.00733226,-0.0292699
140000,0.852908,9.51365,0.141749,0.0807092,-0.0122204,-0.0292699
140000,0.855297,9.51839,0.137024,0.0807092,-0.0122204,-0.0292699
145000,0.855297,9.51839,0.137024,0.15775,-0.0183307,-0.0280504
145000,0.84813,9.53737,0.108674,0.15775,-0.0183307,-0.0280504
150000,0.84813,9.53737,0.108674,0.215225,-0.0244409,-0.0280504
150000,0.84813,9.57059,0.0708744,0.215225,-0.0244409,-0.0280504
155000,0.84813,9.57059,0.0708744,0.250688,-0.026885,-0.0268308
155000,0.845741,9.64651,-0.00944992,0.250688,-0.026885,-0.0268308
160000,0.845741,9.64651,-0.00944992,0.281259,-0.0293291,-0.0280504
160000,0.855297,9.74141,-0.111037,0.281259,-0.0293291,-0.0280504
165000,0.855297,9.74141,-0.111037,0.258025,-0.026885,-0.0280504
