5000,0,0,0,0,-0,0
5000,0,-0,0,0,-0,0
10000,0,-0,0,0.0342403,-0.00366613,-0.0207329
10000,0.0597275,2.34164,0.0755993,0.0342403,-0.00366613,-0.0207329
15000,0.0597275,2.34164,0.0755993,0.133293,-0.00122204,-0.0719552
15000,0.255634,9.31911,0.300035,0.133293,-0.00122204,-0.0719552
20000,0.255634,9.31911,0.300035,0.129624,0.0158866,-0.0597594
20000,0.277135,9.25979,0.292947,0.129624,0.0158866,-0.0597594
25000,0.277135,9.25979,0.292947,0.118618,0.0464377,-0.0365874
25000,0.296248,9.25742,0.259873,0.118618,0.0464377,-0.0365874
30000,0.296248,9.25742,0.259873,0.100275,0.0696565,-0.0134154
30000,0.312972,9.26691,0.217348,0.100275,0.0696565,-0.0134154
35000,0.312972,9.26691,0.217348,0.0758178,0.0904313,0.00975664
35000,0.31775,9.30724,0.153561,0.0758178,0.0904313,0.00975664
40000,0.31775,9.30724,0.153561,0.0440232,0.10754,0.0329287
40000,0.341641,9.34758,0.0921367,0.0440232,0.10754,0.0329287
45000,0.341641,9.34758,0.0921367,0.00856007,0.120982,0.052442
45000,0.387034,9.37842,0.0377997,0.00856007,0.120982,0.052442
50000,0.387034,9.37842,0.0377997,-0.0207887,0.129537,0.0670769
50000,0.415703,9.40689,-0.0236248,-0.0207887,0.129537,0.0670769
55000,0.415703,9.40689,-0.0236248,-0.0330174,0.131981,0.0792727
55000,0.432427,9.46383,-0.0944992,-0.0330174,0.131981,0.0792727
60000,0.432427,9.46383,-0.0944992,-0.0342403,0.130759,0.0878098
60000,0.437205,9.53737,-0.148836,-0.0342403,0.130759,0.0878098
65000,0.437205,9.53737,-0.148836,-0.0330174,0.122204,0.0963469
65000,0.446761,9.61092,-0.191361,-0.0330174,0.122204,0.0963469
70000,0.446761,9.61092,-0.191361,-0.0317945,0.10754,0.101225
70000,0.446761,9.69158,-0.243335,-0.0317945,0.10754,0.101225
75000,0.446761,9.69158,-0.243335,-0.0293488,0.0867651,0.103664
75000,0.427649,9.77699,-0.264598,-0.0293488,0.0867651,0.103664
80000,0.427649,9.77699,-0.264598,-0.0244573,0.0598801,0.103664
80000,0.413314,9.83631,-0.271685,-0.0244573,0.0598801,0.103664
85000,0.413314,9.83631,-0.271685,-0.0195659,0.0305511,0.100006
85000,0.408536,9.8624,-0.262235,-0.0195659,0.0305511,0.100006
90000,0.408536,9.8624,-0.262235,-0.0134515,-0,0.0926881
90000,0.401368,9.88376,-0.226798,-0.0134515,-0,0.0926881
95000,0.401368,9.88376,-0.226798,-0.0036686,-0.028107,0.0817119
95000,0.391812,9.89799,-0.170098,-0.0036686,-0.028107,0.0817119
100000,0.391812,9.89799,-0.170098,0.0073372,-0.0537699,0.0695161
100000,0.401368,9.91934,-0.115761,0.0073372,-0.0537699,0.0695161
105000,0.401368,9.91934,-0.115761,0.0158973,-0.0733226,0.0573203
105000,0.418092,9.93358,-0.0614245,0.0158973,-0.0733226,0.0573203
110000,0.418092,9.93358,-0.0614245,0.0195659,-0.083099,0.0500028
110000,0.432427,9.94781,-0.00472496,0.0195659,-0.083099,0.0500028
115000,0.432427,9.94781,-0.00472496,0.0171201,-0.084321,0.0402462
115000,0.441983,9.93832,0.0307122,0.0171201,-0.084321,0.0402462
120000,0.441983,9.93832,0.0307122,0.00978294,-0.0806549,0.0292699
120000,0.44915,9.91697,0.0661494,0.00978294,-0.0806549,0.0292699
125000,0.44915,9.91697,0.0661494,0.00122287,-0.0733226,0.0170741
125000,0.439594,9.90985,0.111037,0.00122287,-0.0733226,0.0170741
130000,0.439594,9.90985,0.111037,-0.0122287,-0.0586581,0.00365874
130000,0.432427,9.87427,0.153561,-0.0122287,-0.0586581,0.00365874
135000,0.432427,9.87427,0.153561,-0.0220116,-0.0452156,0.00121958
135000,0.42287,9.80309,0.177186,-0.0220116,-0.0452156,0.00121958
140000,0.42287,9.80309,0.177186,-0.0207887,-0.0329952,0.00243916
140000,0.398979,9.71768,0.184273,-0.0207887,-0.0329952,0.00243916
145000,0.398979,9.71768,0.184273,-0.00611434,-0.0134425,0.0060979
145000,0.37031,9.65125,0.177186,-0.00611434,-0.0134425,0.0060979
150000,0.37031,9.65125,0.177186,0.0171201,0.00122204,0.0134154
150000,0.339252,9.65362,0.151199,0.0171201,0.00122204,0.0134154
155000,0.339252,9.65362,0.151199,0.0281259,0.00977635,0.0195133
155000,0.303415,9.68447,0.120486,0.0281259,0.00977635,0.0195133
160000,0.303415,9.68447,0.120486,0.0281259,0.0158866,0.0304895
160000,0.277135,9.70582,0.0874117,0.0281259,0.0158866,0.0304895
165000,0.277135,9.70582,0.0874117,0.0171201,0.0158866,0.0463441
