5000,0,0,0,0,-0,0
5000,0,-0,0,0,-0,0
10000,0,-0,0,-0.0122287,0.0366613,-0.0243916
10000,-0.0430038,2.41281,0.151199,-0.0122287,0.0366613,-0.0243916
15000,-0.0430038,2.41281,0.151199,-0.0709263,0.145423,-0.103664
15000,-0.155291,9.62753,0.592982,-0.0709263,0.145423,-0.103664
20000,-0.155291,9.62753,0.592982,-0.100275,0.152755,-0.110982
20000,-0.109899,9.57771,0.597707,-0.100275,0.152755,-0.110982
25000,-0.109899,9.57771,0.597707,-0.118618,0.162532,-0.11586
25000,-0.0645056,9.52314,0.621332,-0.118618,0.162532,-0.11586
30000,-0.0645056,9.52314,0.621332,-0.117395,0.17353,-0.119519
30000,-0.0286692,9.49467,0.642594,-0.117395,0.17353,-0.119519
35000,-0.0286692,9.49467,0.642594,-0.105167,0.183307,-0.119519
35000,-0.00716729,9.47569,0.659132,-0.105167,0.183307,-0.119519
40000,-0.00716729,9.47569,0.659132,-0.0929379,0.193083,-0.118299
40000,0.0286692,9.46145,0.701656,-0.0929379,0.193083,-0.118299
45000,0.0286692,9.46145,0.701656,-0.0843778,0.205303,-0.113421
45000,0.0812293,9.43298,0.758356,-0.0843778,0.205303,-0.113421
50000,0.0812293,9.43298,0.758356,-0.0721492,0.218746,-0.109762
50000,0.133789,9.36655,0.83868,-0.0721492,0.218746,-0.109762
55000,0.133789,9.36655,0.83868,-0.0391317,0.230966,-0.102445
55000,0.169626,9.28352,0.952079,-0.0391317,0.230966,-0.102445
60000,0.169626,9.28352,0.952079,-0.0073372,0.235854,-0.0975664
60000,0.169626,9.24319,1.02532,-0.0073372,0.235854,-0.0975664
65000,0.169626,9.24319,1.02532,0.0599205,0.240743,-0.0926881
65000,0.169626,9.2503,1.07729,0.0599205,0.240743,-0.0926881
70000,0.169626,9.2503,1.07729,0.101498,0.238299,-0.0878098
70000,0.169626,9.28826,1.11981,0.101498,0.238299,-0.0878098
75000,0.169626,9.28826,1.11981,0.121064,0.232188,-0.0878098
75000,0.169626,9.33571,1.15289,0.121064,0.232188,-0.0878098
80000,0.169626,9.33571,1.15289,0.125955,0.212636,-0.0963469
80000,0.164848,9.3713,1.18124,0.125955,0.212636,-0.0963469
85000,0.164848,9.3713,1.18124,0.113727,0.189417,-0.108543
85000,0.145735,9.38079,1.19778,0.113727,0.189417,-0.108543
90000,0.145735,9.38079,1.19778,0.0904922,0.16131,-0.121958
90000,0.112288,9.37367,1.20486,0.0904922,0.16131,-0.121958
95000,0.112288,9.37367,1.20486,0.0684806,0.130759,-0.137813
95000,0.0907857,9.414,1.18833,0.0684806,0.130759,-0.137813
100000,0.0907857,9.414,1.18833,0.0476918,0.102652,-0.154887
100000,0.0501711,9.47332,1.15761,0.0476918,0.102652,-0.154887
105000,0.0501711,9.47332,1.15761,0.0256802,0.0745447,-0.17562
105000,0.0286692,9.51128,1.11509,0.0256802,0.0745447,-0.17562
110000,0.0286692,9.51128,1.11509,0.00611434,0.0488818,-0.193913
110000,0.0406147,9.53263,1.0513,0.00611434,0.0488818,-0.193913
115000,0.0406147,9.53263,1.0513,0,0.028107,-0.20489
115000,0.0597275,9.58008,0.973341,0,0.028107,-0.20489
120000,0.0597275,9.58008,0.973341,0,0.0183307,-0.208548
120000,0.0764511,9.60855,0.907192,0,0.0183307,-0.208548
125000,0.0764511,9.60855,0.907192,-0.00611434,0.0171086,-0.20367
125000,0.0907857,9.62753,0.888292,-0.00611434,0.0171086,-0.20367
130000,0.0907857,9.62753,0.888292,-0.0110058,0.0244409,-0.191474
130000,0.097953,9.61092,0.869392,-0.0110058,0.0244409,-0.191474
135000,0.097953,9.61092,0.869392,-0.00856007,0.0354393,-0.178059
135000,0.0955639,9.59906,0.871755,-0.00856007,0.0354393,-0.178059
140000,0.0955639,9.59906,0.871755,0,0.0476597,-0.167083
140000,0.0955639,9.61092,0.878842,0,0.0476597,-0.167083
145000,0.0955639,9.61092,0.878842,-0.0036686,0.0586581,-0.159765
145000,0.102731,9.63939,0.897742,-0.0036686,0.0586581,-0.159765
150000,0.102731,9.63939,0.897742,-0.0269031,0.0659904,-0.157326
150000,0.112288,9.656,0.935542,-0.0269031,0.0659904,-0.157326
155000,0.112288,9.656,0.935542,-0.0586976,0.0733226,-0.156106
155000,0.0907857,9.6038,1.00642,-0.0586976,0.0733226,-0.156106
160000,0.0907857,9.6038,1.00642,-0.0758178,0.0782108,-0.156106
160000,0.0334474,9.53737,1.09383,-0.0758178,0.0782108,-0.156106
165000,0.0334474,9.53737,1.09383,-0.0611434,0.0794329,-0.152448
165000,-0.0286692,9.50653,1.15761,-0.0611434,0.0794329,-0.152448
