5000,0,0,0,-0.163717,-0.228471,-0.324991
5000,0.265756,9.85453,0.320823,-0.163717,-0.228471,-0.324991
10000,0.265756,9.85453,0.320823,-0.145391,-0.206479,-0.302999
10000,0.325611,9.8282,0.373495,-0.145391,-0.206479,-0.302999
15000,0.325611,9.8282,0.373495,-0.144169,-0.164939,-0.287116
15000,0.380678,9.80426,0.411803,-0.144169,-0.164939,-0.287116
20000,0.380678,9.80426,0.411803,-0.177157,-0.229693,-0.339652
20000,0.203507,9.87848,0.258574,-0.177157,-0.229693,-0.339652
25000,0.203507,9.87848,0.258574,-0.163717,-0.228471,-0.324991
25000,0.265756,9.85453,0.320823,-0.163717,-0.228471,-0.324991
30000,0.265756,9.85453,0.320823,-0.145391,-0.206479,-0.302999
30000,0.325611,9.8282,0.373495,-0.145391,-0.206479,-0.302999
35000,0.325611,9.8282,0.373495,-0.177157,-0.206479,-0.344539
35000,0.146046,9.9096,0.181959,-0.177157,-0.206479,-0.344539
40000,0.146046,9.9096,0.181959,-0.177157,-0.229693,-0.339652
40000,0.203507,9.87848,0.258574,-0.177157,-0.229693,-0.339652
45000,0.203507,9.87848,0.258574,-0.163717,-0.228471,-0.324991
45000,0.265756,9.85453,0.320823,-0.163717,-0.228471,-0.324991
50000,0.265756,9.85453,0.320823,-0.169826,-0.164939,-0.346983
50000,0.0909797,9.94073,0.100556,-0.169826,-0.164939,-0.346983
55000,0.0909797,9.94073,0.100556,-0.177157,-0.206479,-0.344539
55000,0.146046,9.9096,0.181959,-0.177157,-0.206479,-0.344539
60000,0.146046,9.9096,0.181959,-0.177157,-0.229693,-0.339652
60000,0.203507,9.87848,0.258574,-0.177157,-0.229693,-0.339652
65000,0.203507,9.87848,0.258574,-0.160052,-0.106294,-0.345761
65000,0.0383072,9.95749,0.0287304,-0.160052,-0.106294,-0.345761
70000,0.0383072,9.95749,0.0287304,-0.169826,-0.164939,-0.346983
70000,0.0909797,9.94073,0.100556,-0.169826,-0.164939,-0.346983
75000,0.0909797,9.94073,0.100556,-0.177157,-0.206479,-0.344539
75000,0.146046,9.9096,0.181959,-0.177157,-0.206479,-0.344539
80000,0.146046,9.9096,0.181959,-0.153943,-0.0329878,-0.329878
80000,-0.00957681,9.96227,-0.0215478,-0.153943,-0.0329878,-0.329878
85000,-0.00957681,9.96227,-0.0215478,-0.160052,-0.106294,-0.345761
85000,0.0383072,9.95749,0.0287304,-0.160052,-0.106294,-0.345761
90000,0.0383072,9.95749,0.0287304,-0.169826,-0.164939,-0.346983
90000,0.0909797,9.94073,0.100556,-0.169826,-0.164939,-0.346983
95000,0.0909797,9.94073,0.100556,-0.156387,0.0171048,-0.315217
95000,-0.047884,9.95509,-0.0454898,-0.156387,0.0171048,-0.315217
